# HELP vector_adaptive_concurrency_averaged_rtt adaptive_concurrency_averaged_rtt
# TYPE vector_adaptive_concurrency_averaged_rtt histogram
vector_buffer_events{buffer_id="prometheus",buffer_type="memory",component_id="prometheus",component_kind="sink",component_type="prometheus_exporter",host="f59ff3401f94",stage="0"} 0 1784577638075
# HELP vector_buffer_max_byte_size buffer_max_byte_size
# TYPE vector_buffer_max_byte_size gauge
vector_buffer_max_byte_size{buffer_id="flowplane_publisher_bridge",buffer_type="disk",component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",stage="0"} 268435488 1784577638075
# HELP vector_buffer_max_event_size buffer_max_event_size
# TYPE vector_buffer_max_event_size gauge
vector_buffer_max_event_size{buffer_id="prometheus",buffer_type="memory",component_id="prometheus",component_kind="sink",component_type="prometheus_exporter",host="f59ff3401f94",stage="0"} 500 1784577638075
# HELP vector_buffer_received_bytes_total buffer_received_bytes_total
# TYPE vector_buffer_received_bytes_total counter
vector_buffer_received_bytes_total{buffer_id="flowplane_publisher_bridge",buffer_type="disk",component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",stage="0"} 43216 1784577638075
